OBJECTID,subcol,id2014,sqm2014,area,perim,pa_ratio,DrainID,BatchDone,Shape_Length,Shape_Area
374, ,382,58.832519120100002,58.8325005,41.1092987,0.6987520,0,0,41.109176759731952,58.832741252116264
375, ,383,80.059635922900000,80.0596008,45.0876007,0.5631750,0,0,45.087590214159036,80.059447460825140
377, ,385,1.628307472720000,1.6283100,5.5959601,3.4366701,0,0,5.595927051935222,1.628243632474746
378, ,386,7.026967460890000,7.0269699,12.1634998,1.7309700,0,0,12.163560012164172,7.027042362615118
379, ,387,30.332112606300001,30.3320999,38.5825005,1.2720000,0,0,38.582393118626790,30.331889256889006
380, ,388,5.359580618750000,5.3595800,16.0818996,3.0005901,0,0,16.082094319114741,5.359533783491975
381, ,389,0.649750400825000,0.6497500,3.6906600,5.6801200,0,0,3.690687365051656,0.649736514180802
382, ,390,21.210699916100001,21.2106991,25.5459003,1.2043900,0,0,25.545797310592558,21.210725309384191
383, ,391,5.925191066750000,5.9251900,10.4245005,1.7593499,0,0,10.424582997130361,5.925160304388873
384, ,392,0.336372196488000,0.3363720,2.7495000,8.1739902,0,0,2.749454866458833,0.336364018438037
385, ,393,87.556682745299995,87.5567017,61.1067009,0.6979100,0,0,61.106502117755049,87.556710514654910
386, ,394,1.186998333990000,1.1870000,5.3622699,4.5174999,0,0,5.362255742149752,1.187006292265112
387, ,395,26.644710524899999,26.6446991,25.8379993,0.9697240,0,0,25.837664669870353,26.644484908275896
388, ,396,19.411931172599999,19.4118996,30.1711006,1.5542600,0,0,30.171278848071076,19.411947237292047
389, ,397,28.583236483200000,28.5832005,38.8721008,1.3599600,0,0,38.871813023319724,28.583219813819156
391, ,399,47.663345801100000,47.6632996,37.3340988,0.7832880,0,0,37.334009404319637,47.663420594755600
392, ,400,123.769400752000000,123.7689972,89.5705032,0.7236910,0,0,89.570196695469079,123.769604203959230
396, ,404,83.021321385999997,83.0213013,75.4188004,0.9084270,0,0,75.418929439583010,83.021268927117873
397, ,405,41.872254457899999,41.8722992,50.7849007,1.2128500,0,0,50.784689344239531,41.872010139968090
398, ,406,71.366630185700004,71.3666000,68.0426025,0.9534240,0,0,68.042266045231486,71.366582493440276
399, ,407,430.500843040000010,430.5010071,142.5149994,0.3310450,0,0,142.515308901635110,430.501204387058980
400, ,408,110.144709496000000,110.1449966,51.5321999,0.4678580,0,0,51.532148933316080,110.144684888332140
401, ,409,270.483342237999980,270.4830017,144.7910004,0.5353050,0,0,144.791319921229220,270.482986503708450
402, ,410,40.814765772100003,40.8148003,35.6253014,0.8728530,0,0,35.625483327688798,40.814481861927625
403, ,411,338.747261256000000,338.7470093,179.2779999,0.5292390,0,0,179.278612942077840,338.747910920821940
404, ,412,231.059349873000000,231.0590057,93.8685989,0.4062540,0,0,93.868919574834081,231.059482649311260
405, ,413,218.527150745000000,218.5269928,96.1200027,0.4398540,0,0,96.119947989559776,218.526798968684520
406, ,414,326.412293181999980,326.4119873,107.1620026,0.3283030,0,0,107.162185873206140,326.412418702134570
407, ,415,24.645882636300001,24.6459007,29.1177998,1.1814500,0,0,29.117778764089895,24.645887752065740
409, ,417,50.757549994599998,50.7574997,52.8703995,1.0416300,0,0,52.870334238172347,50.757578924090190
410, ,418,31.671210288600001,31.6711998,30.6776009,0.9686280,0,0,30.677736676870264,31.671219424446075
411, ,419,392.401019469000000,392.4010010,188.9019928,0.4814000,0,0,188.901806887882200,392.400793145754390
412, ,420,132.987971461000000,132.9880066,129.1439972,0.9710950,0,0,129.144157540555370,132.987582456001150
414, ,422,22.612192416399999,22.6121998,36.7327995,1.6244700,0,0,36.732687571793036,22.612332137721097
415, ,423,265.838423529000010,265.8380127,127.2170029,0.4785510,0,0,127.217452965895380,265.838271554311920
