"","X.1","X","Bandnumb","Orig_col","Br_col","Season","Breeder","Result","Success","Area","Type","Sex","Cohort","Age","Br_exp","Device","Notes","Hatching.date","fitval","diff_success","BQI","BQI_A","season_yr","season","lat","lon"
"433",1159,1256,40454,"CROZ","CROZ",2003,1,"FAIL",0,"L","KA","U",1996,7,1,"","",NA,0.103709006539498,-0.103709006539498,-0.0683485103245348,-0.0754206095675274,2003,"0304",-77.454456,169.237878
"434",1160,1257,40454,"CROZ","CROZ",2004,1,"CR9",1,"L","KA","U",1996,8,2,"","",NA,0.443489175404431,0.556510824595569,-0.0754206095675276,0.029901296126322,2004,"0405",-77.454477,169.237829
"435",1164,1262,40482,"CROZ","CROZ",2001,0,"NB",0,"B","KA","F",1996,5,0,"","",NA,0.0295784338883367,-0.0295784338883367,-0.0442204970760082,-0.0368994654821724,2001,"0102",-77.45057,169.22866
"436",1165,1263,40482,"CROZ","CROZ",2002,1,"FAIL",0,"B","KA","F",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0368994654821725,-0.0746364590922006,2002,"0203",-77.45055,169.22856
"437",1166,1264,40482,"CROZ","CROZ",2003,0,"NB",0,"B","KA","F",1996,7,1,"","",NA,0.103709006539498,-0.103709006539498,-0.0746364590922008,-0.081904595954025,2003,"0304",-77.450797,169.229069
"438",1167,1265,40489,"CROZ","CROZ",2002,0,"NB",0,"P","KA","F",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,NA,-0.150110446312257,2002,"0203",-77.45485,169.22639
"439",1175,1273,40503,"CROZ","CROZ",2002,0,"NB",0,"L","KA","F",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0410945316619607,-0.0683485103245347,2002,"0203",-77.45369,169.23708
"440",1180,1278,40512,"CROZ","CROZ",2002,1,"CR1?",1,"T","KA","F",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0295784338883367,0.410155559899703,2002,"0203",-77.45705,169.24219
"441",1181,1279,40512,"CROZ","CROZ",2003,0,"NB",0,"T","KA","F",1996,7,1,"","",NA,0.103709006539498,-0.103709006539498,0.410155559899703,0.238867371086636,2003,"0304",-77.45705,169.24219
"442",1182,1280,40512,"CROZ","CROZ",2004,1,"FAIL",0,"H-K","KA","F",1996,8,1,"","",NA,0.398446872910962,-0.398446872910962,0.238867371086636,0.0795388100872366,2004,"0405",-77.457057,169.242228
"443",1183,1281,40512,"CROZ","CROZ",2005,1,"FAIL",0,"T","KA","F",1996,9,2,"","",NA,0.520953481692745,-0.520953481692745,0.0795388100872362,-0.0405596482687597,2005,"0506",-77.45708,169.2424
"444",1184,1282,40512,"CROZ","CROZ",2006,1,"CR1?",1,"T","KA","F",1996,10,3,"","",NA,0.755364819135276,0.244635180864724,-0.0405596482687601,0.00697282325348755,2006,"0607",-77.45709,169.24215
"445",1185,1283,40512,"CROZ","CROZ",2007,1,"CR2?",1,"T","KA","F",1996,11,4,"","",NA,0.794610947837777,0.205389052162223,0.00697282325348717,0.0353179988118783,2007,"0708",-77.457068,169.242153
"446",1188,1286,40516,"CROZ","CROZ",2002,0,"NB",0,"G","KA","F",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0468525805487726,-0.0812718691366007,2002,"0203",-77.4571,169.25144
"447",1189,1287,40516,"CROZ","CROZ",2003,0,"NB",0,"F","KA","F",1996,7,0,"","",NA,0.0534731435784479,-0.0534731435784479,-0.0812718691366009,-0.0743221877470625,2003,"0304",-77.457159,169.251375
"448",1190,1288,40516,"CROZ","CROZ",2005,1,"CR1?",1,"G","KA","F",1996,9,0,"","",NA,0.306186658412452,0.693813341587548,-0.0743221877470626,0.0793049181198596,2005,"0506",-77.457132,169.251231
"449",1194,1292,40525,"CROZ","CROZ",2002,1,"CR1?",1,"L","KA","F",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0410945316619607,0.181651489675465,2002,"0203",-77.45322,169.23695
"450",1195,1293,40525,"CROZ","CROZ",2004,1,"CR8?",1,"L","KA","F",1996,8,1,"","",NA,0.398446872910962,0.601553127089038,0.181651489675465,0.26563181715818,2004,"0405",-77.453216,169.237078
"451",1207,1308,40549,"CROZ","CROZ",2004,1,"CR9",1,"L","KA","F",1996,8,1,"","",NA,0.398446872910962,0.601553127089038,0.08716698682674,0.17289801020379,2004,"0405",-77.453592,169.237733
"452",1211,1312,40550,"CROZ","CROZ",2002,1,"FAIL",0,"L","KA","M",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0468525805487726,-0.0812718691366007,2002,"0203",-77.45333,169.23675
"453",1212,1313,40550,"CROZ","CROZ",2003,0,"NB",0,"L","KA","M",1996,7,1,"","",NA,0.103709006539498,-0.103709006539498,-0.0812718691366009,-0.086881153487325,2003,"0304",-77.453351,169.236832
"454",1213,1314,40550,"CROZ","CROZ",2004,1,"CR1?",1,"L","KA","M",1996,8,1,"","",NA,0.398446872910962,0.601553127089038,-0.0868811534873253,0.0508057026279476,2004,"0405",-77.453345,169.236676
"455",1214,1315,40550,"CROZ","CROZ",2005,1,"FAIL",0,"L","KA","M",1996,9,2,"","",NA,0.520953481692745,-0.520953481692745,0.0508057026279473,-0.0444874947588345,2005,"0506",-77.453302,169.23673
"456",1218,1319,40554,"CROZ","CROZ",2002,1,"FAIL",0,"L","KA","U",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0368994654821725,-0.0746364590922006,2002,"0203",-77.45342,169.23659
"457",1220,1321,40554,"CROZ","CROZ",2004,1,"CR2?",1,"L","KA","U",1996,8,1,"","",NA,0.398446872910962,0.601553127089038,-0.0819045959540252,0.0547869486545876,2004,"0405",-77.453469,169.236773
"458",1229,1332,40584,"CROZ","CROZ",2002,1,"FAIL",0,"L","KA","F",1996,6,1,"","",NA,0.265652861567613,-0.265652861567613,0.448509879420103,0.210455632424198,2002,"0203",-77.45355,169.23717
"459",1230,1333,40584,"CROZ","CROZ",2003,0,"NB",0,"SEAIC","KA","F",1996,7,2,"","",NA,0.122201182175751,-0.122201182175751,0.210455632424198,0.127291428774211,2003,"0304",-77.45357,169.237175
"460",1232,1335,40584,"CROZ","CROZ",2005,1,"CR1",1,"L","KA","F",1996,9,2,"","",NA,0.520953481692745,0.479046518307255,0.0131353079384822,0.0907871763332779,2005,"0506",-77.45365,169.23719
"461",1239,1344,40603,"CROZ","CROZ",2002,1,"FAIL",0,"L","KA","M",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0368994654821725,-0.0746364590922006,2002,"0203",-77.45319,169.23687
"462",1244,1350,40606,"CROZ","CROZ",2002,1,"FAIL",0,"L","KA","U",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0295784338883367,-0.0898444401002969,2002,"0203",-77.45346,169.2374
"463",1247,1353,40607,"CROZ","CROZ",2001,0,"NB",0,"L","KA","M",1996,5,0,"","",NA,0.0295784338883367,-0.0295784338883367,-0.0442204970760082,-0.0368994654821724,2001,"0102",-77.45427,169.23812
"464",1248,1354,40607,"CROZ","CROZ",2002,1,"FAIL",0,"L","KA","M",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0368994654821725,-0.0746364590922006,2002,"0203",-77.45427,169.23812
"465",1259,1367,40625,"CROZ","CROZ",2002,1,"CR1?",1,"L","KA","M",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0410945316619607,0.181651489675465,2002,"0203",-77.45366,169.23657
"466",1264,1372,40626,"CROZ","CROZ",2002,1,"CR2?",1,"P","KA","M",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0410945316619607,0.181651489675465,2002,"0203",-77.45464,169.23266
"467",1265,1373,40626,"CROZ","CROZ",2003,1,"CR2?",1,"P","KA","M",1996,7,1,"","",NA,0.103709006539498,0.896290993460502,0.181651489675465,0.324579390432473,2003,"0304",-77.45464,169.23266
"468",1273,1381,40653,"CROZ","CROZ",2002,1,"CR1",1,"L","KA","F",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0368994654821725,0.258696874241133,2002,"0203",-77.45352,169.23711
"469",1275,1383,40653,"CROZ","CROZ",2004,1,"CR8?",1,"L","KA","F",1996,8,1,"","",NA,0.398446872910962,0.601553127089038,0.168095404045975,0.254786948654588,2004,"0405",-77.453538,169.237014
"470",1276,1384,40653,"CROZ","CROZ",2005,1,"FAIL",0,"L","KA","F",1996,9,2,"","",NA,0.520953481692745,-0.520953481692745,0.254786948654587,0.125496876930032,2005,"0506",-77.453543,169.237042
"471",1277,1385,40653,"CROZ","CROZ",2006,1,"CR1?",1,"L","KA","F",1996,10,3,"","",NA,0.755364819135276,0.244635180864724,0.125496876930032,0.142516634634988,2006,"0607",-77.453528,169.237105
"472",1285,1395,40672,"CROZ","CROZ",2002,1,"CR1?",1,"L","KA","U",1996,6,1,"","",NA,0.265652861567613,0.734347138432387,-0.0514901205798965,0.210455632424198,2002,"0203",-77.45404,169.23415
"473",1286,1396,40672,"CROZ","CROZ",2003,1,"CR8?",1,"F","KA","U",1996,7,2,"","",NA,0.122201182175751,0.877798817824249,0.210455632424198,0.377291428774211,2003,"0304",-77.454037,169.234316
"474",1289,1399,40672,"CROZ","CROZ",2006,1,"CR1",1,"L","KA","U",1996,10,5,"","",NA,0.755364819135276,0.244635180864724,0.257453842999944,0.255622605552056,2006,"0607",-77.453989,169.234278
"475",1290,1400,40672,"CROZ","CROZ",2008,1,"FAIL?",0,"L","KA","U",1996,12,6,"","",NA,0.720385742708353,-0.720385742708353,0.255622605552056,0.133621562019505,2008,"0809",-77.454053,169.234396
"476",1291,1401,40672,"CROZ","CROZ",2009,1,"CR2?",1,"L","KA","U",1996,13,7,"","",NA,0.552858659385097,0.447141340614903,0.133621562019505,0.168457092974549,2009,"0910",-77.454128,169.234253
"477",1295,1406,40685,"CROZ","CROZ",2002,1,"FAIL",0,"HK","KA","M",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0442204970760082,-0.0971654716941326,2002,"0203",-77.45579,169.24775
"478",1296,1407,40685,"CROZ","CROZ",2003,0,"NB",0,"HK","KA","M",1996,7,1,"","",NA,0.103709006539498,-0.103709006539498,-0.0971654716941328,-0.0993466499759211,2003,"0304",-77.45579,169.24775
"479",1297,1408,40685,"CROZ","CROZ",2004,0,"NB",0,"HK","KA","M",1996,8,1,"","",NA,0.398446872910962,-0.398446872910962,-0.0993466499759213,-0.174121705709681,2004,"0405",-77.455807,169.24762
"480",1300,1411,40689,"CROZ","CROZ",2002,1,"FAIL",0,"L","KA","U",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0395315489549369,-0.0763911814073769,2002,"0203",-77.45338,169.23763
"481",1301,1412,40689,"CROZ","CROZ",2003,0,"NB",0,"L","KA","U",1996,7,1,"","",NA,0.103709006539498,-0.103709006539498,-0.0763911814073771,-0.0832206376904072,2003,"0304",-77.453415,169.237588
"482",1304,1415,40689,"CROZ","CROZ",2006,1,"CR1",1,"L","KA","U",1996,10,2,"","",NA,0.755364819135276,0.244635180864724,-0.20871381756089,-0.143949674928659,2006,"0607",-77.453415,169.237341
"483",1305,1416,40689,"CROZ","CROZ",2007,1,"CR1?",1,"L","KA","U",1996,11,3,"","",NA,0.794610947837777,0.205389052162223,-0.143949674928659,-0.100282334042299,2007,"0708",-77.453393,169.237432
"484",1306,1417,40689,"CROZ","CROZ",2008,1,"CR2",1,"L","KA","U",1996,12,4,"","",NA,0.720385742708353,0.279614257291647,-0.100282334042299,-0.0580716016718602,2008,"0809",-77.453399,169.23761
"485",1307,1418,40689,"CROZ","CROZ",2009,1,"FAIL?",0,"L","KA","U",1996,13,5,"","",NA,0.552858659385097,-0.552858659385097,-0.0580716016718604,-0.107550307443184,2009,"0910",-77.453386,169.237467
"486",1308,1419,40689,"CROZ","CROZ",2010,1,"CR2?",1,"L","KA","U",1996,14,6,"","",NA,0.711157969208396,0.288842030791604,-0.107550307443184,-0.0715146403309304,2010,"1011",-77.453387,169.237467
"487",1312,1424,40694,"CROZ","CROZ",2002,1,"FAIL",0,"L","KA","F",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0368994654821725,-0.0746364590922006,2002,"0203",-77.45405,169.23611
"488",1313,1425,40694,"CROZ","CROZ",2004,1,"CR2?",1,"L","KA","F",1996,8,1,"","",NA,0.398446872910962,0.601553127089038,-0.0746364590922008,0.094410937453109,2004,"0405",-77.454085,169.236048
"489",1319,1431,40699,"CROZ","CROZ",2002,1,"FAIL",0,"F","KA","F",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0468525805487726,-0.0812718691366007,2002,"0203",-77.45783,169.25566
"490",1320,1432,40699,"CROZ","CROZ",2003,0,"NB",0,"F","KA","F",1996,7,1,"","",NA,0.103709006539498,-0.103709006539498,-0.0812718691366009,-0.086881153487325,2003,"0304",-77.457889,169.255602
"491",1325,1437,40712,"CROZ","CROZ",2002,1,"CR1?",1,"N","KA","U",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0368994654821725,0.258696874241133,2002,"0203",-77.45088,169.2249
"492",1333,1446,40741,"CROZ","CROZ",2001,0,"NB",0,"M","KA","M",1996,5,0,"","",NA,0.0295784338883367,-0.0295784338883367,-0.0442204970760082,-0.0368994654821724,2001,"0102",-77.45239,169.23612
"493",1334,1447,40741,"CROZ","CROZ",2002,1,"CR1",1,"M","KA","M",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0368994654821725,0.258696874241133,2002,"0203",-77.45241,169.2363
"494",1338,1451,40747,"CROZ","CROZ",2002,1,"CR2?",1,"M","KA","M",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0410945316619607,0.181651489675465,2002,"0203",-77.4525,169.2349
"495",1340,1453,40747,"CROZ","CROZ",2004,1,"CR9",1,"M","KA","M",1996,8,1,"","",NA,0.398446872910962,0.601553127089038,0.124579390432472,0.204075013208567,2004,"0405",-77.452503,169.234949
"496",1345,1459,40760,"CROZ","CROZ",2004,1,"FAIL",0,"L","KA","M",1996,8,0,"","",NA,0.244367053759721,-0.244367053759721,-0.0441891846410825,-0.0842247584648102,2004,"0405",-77.453002,169.238521
"497",1346,1460,40760,"CROZ","CROZ",2005,1,"FAIL",0,"L","KA","M",1996,9,1,"","",NA,0.474755380340134,-0.474755380340134,-0.0842247584648103,-0.149313195444031,2005,"0506",-77.452976,169.238175
"498",1347,1461,40760,"CROZ","CROZ",2006,1,"CR1?",1,"L","KA","M",1996,10,2,"","",NA,0.755364819135276,0.244635180864724,-0.149313195444031,-0.0930348559713515,2006,"0607",-77.452959,169.238237
"499",1348,1462,40760,"CROZ","CROZ",2007,1,"CR1",1,"L","KA","M",1996,11,3,"","",NA,0.794610947837777,0.205389052162223,-0.0930348559713516,-0.0557318674546547,2007,"0708",-77.452905,169.238479
"500",1349,1463,40760,"CROZ","CROZ",2008,1,"FAIL?",0,"L","KA","M",1996,12,4,"","",NA,0.720385742708353,-0.720385742708353,-0.0557318674546548,-0.129582298038399,2008,"0809",-77.452948,169.238495
"501",1353,1468,40765,"CROZ","CROZ",2001,0,"NB",0,"B","KA","U",1996,5,0,"","",NA,0.0295784338883367,-0.0295784338883367,-0.0468525805487726,-0.0410945316619606,2001,"0102",-77.45166,169.23158
"502",1354,1469,40765,"CROZ","CROZ",2002,1,"FAIL",0,"B","KA","U",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0410945316619607,-0.0683485103245347,2002,"0203",-77.45166,169.23158
"503",1361,1476,40768,"CROZ","CROZ",2004,0,"NB",0,"QR","KA","U",1996,8,0,"","",NA,0.244367053759721,-0.244367053759721,-0.0442204970760082,-0.144293775417865,2004,"0405",-77.455553,169.23828
"504",1366,1481,40778,"CROZ","CROZ",2003,1,"FAIL",0,"M","KA","U",1996,7,0,"","",NA,0.0534731435784479,-0.0534731435784479,-0.0683485103245348,-0.0653734369753174,2003,"0304",-77.45308,169.23597
"505",1370,1485,40780,"CROZ","CROZ",2005,1,"CR8",1,"P","KA","F",1996,9,0,"","",NA,0.306186658412452,0.693813341587548,-0.146232665715996,0.0637788361098905,2005,"0506",-77.455118,169.233418
"506",1373,1488,40782,"CROZ","CROZ",2002,0,"NB",0,"P","KA","U",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0368994654821725,-0.0746364590922006,2002,"0203",-77.45448,169.23103
"507",1384,1499,40793,"CROZ","CROZ",2004,1,"CR2?",1,"L","KA","F",1996,8,0,"","",NA,0.244367053759721,0.755632946240279,-0.0653734369753175,0.071460960227282,2004,"0405",-77.452959,169.238865
"508",1392,1507,40818,"CROZ","CROZ",2003,0,"NB",0,"M","KA","F",1996,7,0,"","",NA,0.0534731435784479,-0.0534731435784479,-0.0763911814073771,-0.0706616719501447,2003,"0304",-77.45268,169.23564
"509",1393,1508,40818,"CROZ","CROZ",2004,1,"CR1?",1,"M","KA","F",1996,8,0,"","",NA,0.244367053759721,0.755632946240279,-0.0706616719501448,0.0945972516879401,2004,"0405",-77.452632,169.235646
"510",1399,1516,40830,"CROZ","CROZ",2004,1,"CR1?",1,"M","KA","M",1996,8,0,"","",NA,0.244367053759721,0.755632946240279,-0.0706616719501448,0.0945972516879401,2004,"0405",-77.452986,169.233592
"511",1400,1517,40830,"CROZ","CROZ",2005,1,"CR8",1,"M","KA","M",1996,9,1,"","",NA,0.474755380340134,0.525244619659866,0.0945972516879399,0.166371813016594,2005,"0506",-77.452986,169.233602
"512",1401,1518,40830,"CROZ","CROZ",2006,1,"CR8",1,"M","KA","M",1996,10,2,"","",NA,0.755364819135276,0.244635180864724,0.166371813016594,0.177552294137756,2006,"0607",-77.452937,169.233677
"513",1402,1519,40830,"CROZ","CROZ",2007,1,"CR1",1,"M","KA","M",1996,11,3,"","",NA,0.794610947837777,0.205389052162223,0.177552294137756,0.181031888890814,2007,"0708",-77.452954,169.233704
"514",1408,1528,40834,"CROZ","CROZ",2002,1,"CR1",1,"L","KA","M",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0410945316619607,0.181651489675465,2002,"0203",-77.4537,169.23687
"515",1418,1538,40836,"CROZ","CROZ",2006,1,"CR1",1,"M","KA","F",1996,10,0,"","",NA,0.556152548140886,0.443847451859114,-0.125345842435537,-0.0541966806487057,2006,"0607",-77.45253,169.234815
"516",1420,1540,40836,"CROZ","CROZ",2008,1,"CR1?",1,"M","KA","F",1996,12,1,"","",NA,0.681668106836198,0.318331893163802,-0.132928914409489,-0.0878028336521601,2008,"0809",-77.452481,169.234659
"517",1422,1542,40836,"CROZ","CROZ",2010,1,"CR?",1,"M","KA","F",1996,14,2,"","",NA,0.711157969208396,0.288842030791604,-0.130080635991518,-0.0951704137595911,2010,"1011",-77.452512,169.234667
"518",1437,1559,40858,"CROZ","CROZ",2002,1,"CR2?",1,"M","KA","F",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0410945316619607,0.181651489675465,2002,"0203",-77.45267,169.23339
"519",1439,1561,40858,"CROZ","CROZ",2004,1,"CR9",1,"M","KA","F",1996,8,1,"","",NA,0.398446872910962,0.601553127089038,0.124579390432472,0.204075013208567,2004,"0405",-77.452723,169.233393
"520",1444,1566,40865,"CROZ","CROZ",2004,1,"FAIL",0,"M","KA","M",1996,8,0,"","",NA,0.244367053759721,-0.244367053759721,-0.0693456302137626,-0.104349914922954,2004,"0405",-77.452653,169.234766
"521",1447,1569,40865,"CROZ","CROZ",2007,1,"CR2?",1,"M","KA","M",1996,11,1,"","",NA,0.762786784495757,0.237213215504243,-0.24515862869295,-0.184862148168301,2007,"0708",-77.452658,169.234605
"522",1448,1570,40865,"CROZ","CROZ",2008,1,"CR1?",1,"M","KA","M",1996,12,2,"","",NA,0.720385742708353,0.279614257291647,-0.184862148168301,-0.133253658672751,2008,"0809",-77.452675,169.234563
"523",1449,1571,40865,"CROZ","CROZ",2009,1,"FAIL?",0,"M","KA","M",1996,13,3,"","",NA,0.552858659385097,-0.552858659385097,-0.133253658672751,-0.175214158743986,2009,"0910",-77.452686,169.234718
"524",1450,1572,40865,"CROZ","CROZ",2010,1,"FAIL",0,"M","KA","M",1996,14,4,"","",NA,0.711157969208396,-0.711157969208396,-0.175214158743986,-0.22393632333166,2010,"1011",-77.452687,169.234718
"525",1459,1583,40887,"CROZ","CROZ",2004,1,"FAIL",0,"B","KA","M",1996,8,0,"","",NA,0.244367053759721,-0.244367053759721,-0.0693456302137626,-0.104349914922954,2004,"0405",-77.451698,169.227363
"526",1461,1585,40887,"CROZ","CROZ",2006,1,"CR1",1,"B","KA","M",1996,10,1,"","",NA,0.719605445895748,0.280394554104252,-0.166084159159151,-0.102301485835808,2006,"0607",-77.451602,169.227535
"527",1470,1595,40916,"CROZ","CROZ",2002,1,"CR1?",1,"M","KA","M",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0410945316619607,0.181651489675465,2002,"0203",-77.45285,169.23605
"528",1472,1597,40916,"CROZ","CROZ",2004,1,"CR1?",1,"M","KA","M",1996,8,2,"","",NA,0.443489175404431,0.556510824595569,0.124579390432472,0.196567962792989,2004,"0405",-77.452836,169.236161
"529",1473,1598,40916,"CROZ","CROZ",2005,1,"CR8?",1,"M","KA","M",1996,9,3,"","",NA,0.520953481692745,0.479046518307255,0.196567962792988,0.23692204215217,2005,"0506",-77.452873,169.236201
"530",1482,1610,40944,"CROZ","CROZ",2004,1,"CR8?",1,"M","KA","M",1996,8,0,"","",NA,0.244367053759721,0.755632946240279,-0.0415257887333923,0.224193789591165,2004,"0405",-77.453302,169.229863
"531",1483,1611,40944,"CROZ","CROZ",2005,1,"CR2",1,"M","KA","M",1996,9,1,"","",NA,0.474755380340134,0.525244619659866,0.224193789591165,0.29945649710834,2005,"0506",-77.453301,169.229814
"532",1484,1612,40944,"CROZ","CROZ",2006,1,"CR8?",1,"M","KA","M",1996,10,2,"","",NA,0.755364819135276,0.244635180864724,0.29945649710834,0.288492233859617,2006,"0607",-77.453297,169.229815
"533",1486,1614,40944,"CROZ","CROZ",2008,1,"CR1",1,"M","KA","M",1996,12,4,"","",NA,0.720385742708353,0.279614257291647,0.107975036910051,0.132494925535993,2008,"0809",-77.453232,169.229853
"534",1487,1615,40944,"CROZ","CROZ",2009,1,"CR2",1,"M","KA","M",1996,13,5,"","",NA,0.552858659385097,0.447141340614903,0.132494925535993,0.171825727420857,2009,"0910",-77.453293,169.229767
"535",1488,1616,40944,"CROZ","CROZ",2010,1,"CR1",1,"M","KA","M",1996,14,6,"","",NA,0.711157969208396,0.288842030791604,0.171825727420857,0.184827538906496,2010,"1011",-77.45334,169.229795
"536",1489,1617,40949,"CROZ","CROZ",2002,0,"NB",0,"N","KA","M",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,NA,-0.150110446312257,2002,"0203",-77.45181,169.22869
"537",1490,1618,40949,"CROZ","CROZ",2003,1,"FAIL",0,"M","KA","M",1996,7,0,"","",NA,0.0534731435784479,-0.0534731435784479,-0.150110446312257,-0.101791794945352,2003,"0304",-77.45178,169.22864
"538",1492,1620,40949,"CROZ","CROZ",2005,1,"CR1?",1,"M","KA","M",1996,9,1,"","",NA,0.474755380340134,0.525244619659866,-0.200676820933889,-0.0191964607854502,2005,"0506",-77.45249,169.23392
"539",1494,1622,40957,"CROZ","CROZ",2001,0,"NB",0,"M","KA","F",1996,5,0,"","",NA,0.0295784338883367,-0.0295784338883367,NA,-0.0295784338883367,2001,"0102",-77.45245,169.23393
"540",1495,1623,40957,"CROZ","CROZ",2002,1,"FAIL",0,"M","KA","F",1996,6,0,"","",NA,0.150110446312257,-0.150110446312257,-0.0295784338883367,-0.0898444401002969,2002,"0203",-77.45251,169.23411
"541",1500,1628,40963,"CROZ","CROZ",2002,1,"CR2?",1,"B","KA","F",1996,6,0,"","",NA,0.150110446312257,0.849889553687743,-0.0410945316619607,0.181651489675465,2002,"0203",-77.45164,169.23164
"542",1507,1637,40978,"CROZ","CROZ",2001,0,"NAN",0,"M","KA","M",1996,5,0,"","",NA,0.0295784338883367,-0.0295784338883367,-0.0468525805487726,-0.0410945316619606,2001,"0102",-77.45269,169.23349
