"","Bandnumb","Season","Breeder","BQI_A","diff_success","Orig_col","Season_yr","ORIG_COL","LAT","LON"
"822",46866,"0809",1,0.412932004,0.645561103,"CROZ",2008,"CROZ",-77.452905,169.236381
"823",46871,"1112",1,0.119059253,0.753087563,"CROZ",2011,"CROZ",-77.455525,169.220891
"824",46872,"1314",1,0.02107639,0.46467842,"CROZ",2013,"CROZ",-77.453937,169.23452
"825",46879,"1011",1,-0.042536376,0.534531646,"CROZ",2010,"CROZ",-77.454108,169.240769
"826",46881,"0809",1,-0.168250371,-0.194745626,"CROZ",2008,"CROZ",-77.452766,169.23357
"827",46884,"0809",1,-0.168250371,-0.194745626,"CROZ",2008,"CROZ",-77.453045,169.234423
"828",46891,"1213",1,0.221666141,0.463467051,"CROZ",2012,"CROZ",-77.455271,169.240649
"829",46900,"0809",1,-0.001937367,-0.354438897,"CROZ",2008,"CROZ",-77.453173,169.234595
"830",46904,"0708",1,0.173914713,0.767305077,"CROZ",2007,"CROZ",-77.451575,169.231676
"831",46906,"1011",1,0.213504701,0.474237522,"CROZ",2010,"CROZ",-77.452652,169.233493
"832",46907,"1314",1,0.033783932,0.46467842,"CROZ",2013,"CROZ",-77.452895,169.236195
"833",46911,"1011",1,0.341498634,0.474237522,"CROZ",2010,"CROZ",-77.452432,169.23563
"834",46912,"1011",1,0.091019675,0.474237522,"CROZ",2010,"CROZ",-77.451941,169.219876
"835",46917,"0809",1,0.132829761,0.805254374,"CROZ",2008,"CROZ",-77.453141,169.234638
"836",46918,"1011",1,-0.050280787,0.534531646,"CROZ",2010,"CROZ",-77.452647,169.233983
"837",46921,"1011",1,-0.004484063,0.534531646,"CROZ",2010,"CROZ",-77.461552,169.287496
"838",46923,"1011",1,0.128493872,0.722766665,"CROZ",2010,"CROZ",-77.452747,169.231382
"839",46928,"0809",1,0.48381721,0.588579408,"CROZ",2008,"CROZ",-77.451945,169.232733
"840",46930,"0809",1,0.041826311,-0.354438897,"CROZ",2008,"CROZ",-77.452964,169.235684
"841",46943,"1213",1,0.477047335,0.463467051,"CROZ",2012,"CROZ",-77.45086,169.22401
"842",46947,"1011",1,0.341498634,0.474237522,"CROZ",2010,"CROZ",-77.453552,169.2378
"843",46948,"0910",1,0.126347195,0.639485442,"CROZ",2009,"CROZ",-77.453099,169.234689
"844",46949,"0708",1,-0.203382545,-0.232694923,"CROZ",2007,"CROZ",-77.452895,169.232529
"845",46957,"0607",1,0.377219532,0.825929832,"CROZ",2006,"CROZ",-77.452635,169.232199
"846",46963,"0708",1,0.347907154,0.767305077,"CROZ",2007,"CROZ",-77.45639,169.22665
"847",46966,"0809",1,0.48381721,0.588579408,"CROZ",2008,"CROZ",-77.452927,169.23636
"848",46970,"0809",1,0.113791804,-0.354438897,"CROZ",2008,"CROZ",-77.452744,169.2343
"849",46983,"1011",1,0.213504701,0.474237522,"CROZ",2010,"CROZ",-77.452797,169.232943
"850",46984,"1314",1,-0.049397513,-0.53532158,"CROZ",2013,"CROZ",-77.45551,169.239845
"851",46989,"0910",1,-0.191181399,-0.163214881,"CROZ",2009,"CROZ",-77.453562,169.237623
"852",46991,"1011",1,0.184328916,0.474237522,"CROZ",2010,"CROZ",-77.452295,169.229753
"853",46993,"1011",1,-0.158501366,0.474237522,"CROZ",2010,"CROZ",-77.452868,169.234973
"854",46995,"1112",1,0.001110104,-0.486558348,"CROZ",2011,"CROZ",-77.45307,169.233583
"855",46998,"0910",1,0.314950856,-0.360514558,"CROZ",2009,"CROZ",-77.452924,169.234054
"856",46999,"0607",1,0.377219532,0.825929832,"CROZ",2006,"CROZ",-77.453131,169.232953
"857",47005,"0607",1,-0.174070168,-0.174070168,"CROZ",2006,"CROZ",-77.451929,169.232309
"858",47010,"1314",1,0.191401703,0.46467842,"CROZ",2013,"CROZ",-77.452093,169.230276
"859",47020,"1213",1,0.032242114,0.463467051,"CROZ",2012,"CROZ",-77.451901,169.232523
"860",47023,"0809",1,-0.001937367,0.645561103,"CROZ",2008,"CROZ",-77.452439,169.230636
"861",47029,"1314",1,0.100719675,0.46467842,"CROZ",2013,"CROZ",-77.452122,169.230454
"862",47041,"1011",1,0.375922185,0.534531646,"CROZ",2010,"CROZ",-77.455862,169.246542
"863",47043,"1011",1,0.274348249,0.722766665,"CROZ",2010,"CROZ",-77.45575,169.246265
"864",47045,"0910",1,0.509871402,0.639485442,"CROZ",2009,"CROZ",-77.457661,169.256726
"865",47050,"1213",1,0.157242114,0.463467051,"CROZ",2012,"CROZ",-77.452214,169.232798
"866",47055,"1112",1,-0.194337448,-0.246912437,"CROZ",2011,"CROZ",-77.452591,169.232229
"867",47058,"1213",1,-0.134587175,0.463467051,"CROZ",2012,"CROZ",-77.453466,169.215885
"868",47062,"1314",1,0.080290592,0.46467842,"CROZ",2013,"CROZ",-77.454563,169.238022
"869",47064,"0708",1,0.173914713,0.767305077,"CROZ",2007,"CROZ",-77.452052,169.230072
"870",47078,"0607",1,0.377219532,0.825929832,"CROZ",2006,"CROZ",-77.452015,169.232524
"871",47083,"0708",1,0.173914713,0.767305077,"CROZ",2007,"CROZ",-77.448759,169.219456
"872",47091,"1314",1,-0.14193163,-0.53532158,"CROZ",2013,"CROZ",-77.453016,169.234041
"873",47092,"1314",1,0.05450877,0.46467842,"CROZ",2013,"CROZ",-77.452369,169.234389
"874",47095,"1112",1,-0.180954733,-0.486558348,"CROZ",2011,"CROZ",-77.452331,169.234808
"875",47096,"1213",1,-0.118703802,0.523755949,"CROZ",2012,"CROZ",-77.452018,169.231025
"876",47121,"1011",1,-0.142773461,-0.193948913,"CROZ",2010,"CROZ",-77.453313,169.239442
"877",47135,"1011",1,0.190559873,0.806051087,"CROZ",2010,"CROZ",-77.453275,169.236378
"878",47136,"1112",1,0.05566511,-0.323561202,"CROZ",2011,"CROZ",-77.453456,169.238222
"879",47181,"0809",1,0.359900676,0.872629664,"CROZ",2008,"CROZ",-77.45298,169.236451
"880",47195,"1112",1,0.188713664,0.825970436,"CROZ",2011,"CROZ",-77.454164,169.239257
"881",47199,"0809",1,0.359900676,0.872629664,"CROZ",2008,"CROZ",-77.452701,169.235035
"882",47229,"0708",1,0.335254781,0.809945124,"CROZ",2007,"CROZ",-77.452771,169.234418
"883",47251,"1011",1,0.027136042,-0.409537655,"CROZ",2010,"CROZ",-77.455817,169.23404
"884",47266,"1011",1,0.057730025,0.590462345,"CROZ",2010,"CROZ",-77.455152,169.236585
"885",47273,"1011",1,0.028925526,0.765981369,"CROZ",2010,"CROZ",-77.452962,169.223565
"886",47291,"0708",1,0.335254781,0.809945124,"CROZ",2007,"CROZ",-77.452353,169.229402
"887",47309,"1112",1,0.216326953,-0.433291235,"CROZ",2011,"CROZ",-77.451711,169.230825
"888",47322,"0708",1,0.335254781,0.809945124,"CROZ",2007,"CROZ",-77.453549,169.235083
"889",47325,"1112",1,0.141209527,0.790808147,"CROZ",2011,"CROZ",-77.453088,169.231844
"890",47326,"0809",1,0.170602399,0.841297634,"CROZ",2008,"CROZ",-77.452154,169.229225
"891",47336,"1011",1,0.028925526,0.765981369,"CROZ",2010,"CROZ",-77.453756,169.239907
"892",47341,"0910",1,-0.154217124,-0.133160934,"CROZ",2009,"CROZ",-77.453429,169.236701
"893",47346,"1011",1,0.156858899,0.531057201,"CROZ",2010,"CROZ",-77.452597,169.229317
"894",47356,"1112",1,0.060077153,-0.433291235,"CROZ",2011,"CROZ",-77.45426,169.233993
"895",47367,"1314",1,-0.088331889,0.510637715,"CROZ",2013,"CROZ",-77.452671,169.231802
"896",47395,"0809",1,0.170602399,0.841297634,"CROZ",2008,"CROZ",-77.452444,169.2357
"897",47400,"0607",1,-0.139435562,-0.139435562,"CROZ",2006,"CROZ",-77.451102,169.224943
"898",47405,"0809",1,0.456888103,0.700154748,"CROZ",2008,"CROZ",-77.452852,169.226548
"899",47412,"1314",1,-0.217617368,-0.429462283,"CROZ",2013,"CROZ",-77.452905,169.221812
"900",47422,"1112",1,0.181770347,0.624788542,"CROZ",2011,"CROZ",-77.453105,169.235644
"901",47425,"1011",1,0.476746471,0.531057201,"CROZ",2010,"CROZ",-77.448779,169.220334
"902",47434,"0809",1,0.170602399,0.841297634,"CROZ",2008,"CROZ",-77.452557,169.235764
"903",47440,"0708",1,-0.164745219,-0.190054876,"CROZ",2007,"CROZ",-77.453281,169.236907
"904",47465,"0809",1,0.325621379,0.841297634,"CROZ",2008,"CROZ",-77.452777,169.234852
"905",47468,"0809",1,0.386718409,0.647152676,"CROZ",2008,"CROZ",-77.452664,169.235716
"906",47479,"1011",1,0.083670627,0.765981369,"CROZ",2010,"CROZ",-77.453942,169.239594
"907",47481,"1213",1,0.239198837,0.513441652,"CROZ",2012,"CROZ",-77.453016,169.234862
"908",47493,"1011",1,0.313272903,0.765981369,"CROZ",2010,"CROZ",-77.456603,169.220105
"909",47501,"1011",1,0.356858899,0.531057201,"CROZ",2010,"CROZ",-77.452882,169.234563
"910",47505,"1112",1,0.34517445,0.566708765,"CROZ",2011,"CROZ",-77.4543,169.238965
"911",47515,"1314",1,0.069987092,0.510637715,"CROZ",2013,"CROZ",-77.453183,169.234422
"912",47530,"1011",1,0.028925526,0.765981369,"CROZ",2010,"CROZ",-77.452913,169.235008
"913",47565,"0910",1,0.26579606,0.692519929,"CROZ",2009,"CROZ",-77.452537,169.23478
"914",47577,"0809",1,0.456888103,0.700154748,"CROZ",2008,"CROZ",-77.452873,169.236445
"915",47579,"1011",1,0.235749215,0.531057201,"CROZ",2010,"CROZ",-77.455435,169.231772
"916",47580,"0708",1,0.335254781,0.809945124,"CROZ",2007,"CROZ",-77.453072,169.234659
"917",47594,"1314",1,0.371815061,0.510637715,"CROZ",2013,"CROZ",-77.453087,169.234485
"918",47606,"1314",1,0.398128697,0.510637715,"CROZ",2013,"CROZ",-77.453713,169.229233
"919",47616,"1213",1,0.072674432,0.573285247,"CROZ",2012,"CROZ",-77.453737,169.229355
"920",47656,"0910",1,0.51579606,0.692519929,"CROZ",2009,"CROZ",-77.453392,169.228417
"921",47679,"1314",1,0.286668111,0.510637715,"CROZ",2013,"CROZ",-77.454788,169.236816
"922",47727,"1011",1,-0.175293977,-0.234018631,"CROZ",2010,"CROZ",-77.453242,169.229785
"923",47741,"1213",1,0.239198837,0.513441652,"CROZ",2012,"CROZ",-77.453637,169.229312
"924",47745,"0708",1,0.335254781,0.809945124,"CROZ",2007,"CROZ",-77.453538,169.227589
"925",47764,"1314",1,0.367703333,0.510637715,"CROZ",2013,"CROZ",-77.453699,169.229147
"926",47780,"1213",1,-0.055429435,0.573285247,"CROZ",2012,"CROZ",-77.452834,169.224901
"927",47842,"1314",1,0.089220378,0.510637715,"CROZ",2013,"CROZ",-77.458091,169.247099
"928",47844,"1112",1,-0.018229653,0.624788542,"CROZ",2011,"CROZ",-77.455562,169.238369
"929",47857,"0809",1,-0.162730935,-0.158702366,"CROZ",2008,"CROZ",-77.453292,169.230502
"930",47861,"1213",1,0.040408261,-0.486558348,"CROZ",2012,"CROZ",-77.453264,169.229157
"931",47864,"0910",1,0.028023602,-0.258569902,"CROZ",2009,"CROZ",-77.454814,169.232304
"932",47865,"1011",1,0.028925526,0.765981369,"CROZ",2010,"CROZ",-77.452353,169.229588
"933",47867,"1314",1,-0.055012908,0.510637715,"CROZ",2013,"CROZ",-77.452199,169.228136
"934",47884,"1011",1,0.028925526,0.765981369,"CROZ",2010,"CROZ",-77.453713,169.22884
"935",47891,"0910",1,-0.155338435,-0.133160934,"CROZ",2009,"CROZ",-77.45197,169.228977
"936",47904,"0708",1,0.335254781,0.809945124,"CROZ",2007,"CROZ",-77.452401,169.229853
"937",47920,"1011",1,0.071015798,0.765981369,"CROZ",2010,"CROZ",-77.453496,169.236977
"938",47953,"1213",1,0.183265404,0.513441652,"CROZ",2012,"CROZ",-77.45237,169.22726
"939",47959,"0809",1,-0.162730935,-0.158702366,"CROZ",2008,"CROZ",-77.452664,169.232041
"940",47960,"0708",1,0.335254781,0.809945124,"CROZ",2007,"CROZ",-77.458409,169.236773
"941",47968,"1314",1,0.246815061,-0.489362285,"CROZ",2013,"CROZ",-77.452475,169.231064
"942",47975,"0708",1,-0.164745219,-0.190054876,"CROZ",2007,"CROZ",-77.452927,169.227546
"943",48000,"1314",1,0.030471595,0.510637715,"CROZ",2013,"CROZ",-77.453206,169.231272
"944",48022,"1314",1,0.547272147,0.804340982,"CROZ",2013,"CROZ",-77.452645,169.233815
"945",48027,"1314",1,0.246898608,0.903220363,"CROZ",2013,"CROZ",-77.452634,169.23429
"946",48086,"1011",1,-0.031260072,0.590462345,"CROZ",2010,"CROZ",-77.453067,169.229297
"947",48087,"0809",1,0.170602399,0.841297634,"CROZ",2008,"CROZ",-77.45253,169.231473
"948",48099,"1314",1,0.37844032,0.510637715,"CROZ",2013,"CROZ",-77.452171,169.232988
"949",48128,"1314",1,0.031242043,0.570537717,"CROZ",2013,"CROZ",-77.453082,169.232808
"950",48134,"0809",1,-0.162730935,-0.158702366,"CROZ",2008,"CROZ",-77.45305,169.234461
"951",48150,"1011",1,0.156858899,0.531057201,"CROZ",2010,"CROZ",-77.452218,169.232268
"952",48164,"0910",1,0.313309323,0.741430098,"CROZ",2009,"CROZ",-77.454455,169.238316
"953",48167,"1011",1,-0.224432615,-0.409537655,"CROZ",2010,"CROZ",-77.450723,169.222785
"954",48181,"1112",1,0.235068067,0.566708765,"CROZ",2011,"CROZ",-77.452763,169.230298
"955",48188,"1314",1,-0.173461107,-0.429462283,"CROZ",2013,"CROZ",-77.452892,169.234159
"956",48200,"0708",1,0.335254781,0.809945124,"CROZ",2007,"CROZ",-77.452546,169.235378
"957",48203,"1213",1,0.175749965,-0.486558348,"CROZ",2012,"CROZ",-77.456567,169.244836
"958",48205,"1011",1,0.480932514,0.531057201,"CROZ",2010,"CROZ",-77.452546,169.229267
"959",48206,"0809",1,0.456888103,0.700154748,"CROZ",2008,"CROZ",-77.452819,169.23313
"960",48221,"1314",1,-0.203114672,-0.489362285,"CROZ",2013,"CROZ",-77.454144,169.240405
"961",48226,"0910",1,0.48109739,0.741430098,"CROZ",2009,"CROZ",-77.453928,169.235533
"962",48229,"0809",1,-0.162730935,-0.158702366,"CROZ",2008,"CROZ",-77.452417,169.231591
"963",48232,"1011",1,0.000600501,-0.409537655,"CROZ",2010,"CROZ",-77.454781,169.242042
"964",48234,"1011",1,0.289790871,0.590462345,"CROZ",2010,"CROZ",-77.453063,169.216373
"965",48240,"1213",1,0.239198837,0.513441652,"CROZ",2012,"CROZ",-77.453101,169.233503
"966",48241,"1112",1,-0.098265266,-0.433291235,"CROZ",2011,"CROZ",-77.452458,169.231548
"967",48250,"1213",1,0.239198837,0.513441652,"CROZ",2012,"CROZ",-77.452214,169.232798
"968",48255,"1314",1,0.001161493,-0.439613811,"CROZ",2013,"CROZ",-77.452507,169.231262
"969",48258,"1112",1,-0.187970396,-0.323561202,"CROZ",2011,"CROZ",-77.453398,169.228594
"970",48263,"1314",1,0.229202228,0.560386189,"CROZ",2013,"CROZ",-77.452813,169.231037
"971",48270,"0809",1,-0.140099324,-0.127370336,"CROZ",2008,"CROZ",-77.452476,169.228426
"972",48306,"1314",1,0.064577661,0.560386189,"CROZ",2013,"CROZ",-77.455919,169.247435
"973",48326,"1314",1,0.035981132,0.560386189,"CROZ",2013,"CROZ",-77.453207,169.231491
"974",48331,"1011",1,0.038168672,0.646724511,"CROZ",2010,"CROZ",-77.452632,169.234527
"975",48345,"1112",1,0.18192393,0.825970436,"CROZ",2011,"CROZ",-77.462885,169.288351
"976",48359,"1011",1,0.18207388,0.806051087,"CROZ",2010,"CROZ",-77.452716,169.221034
"977",48366,"0910",1,0.382814265,0.892998866,"CROZ",2009,"CROZ",-77.452818,169.231588
"978",48378,"1011",1,0.190559873,0.806051087,"CROZ",2010,"CROZ",-77.453207,169.228047
"979",48379,"1213",1,-0.056333522,-0.433291235,"CROZ",2012,"CROZ",-77.453345,169.235019
"980",48387,"1011",1,-0.231499,-0.353275489,"CROZ",2010,"CROZ",-77.45323,169.228552
"981",48391,"1314",1,0.229202228,0.560386189,"CROZ",2013,"CROZ",-77.45186,169.230395
"982",48404,"1011",1,0.349524977,0.806051087,"CROZ",2010,"CROZ",-77.459202,169.231217
"983",48431,"1314",1,-0.104131105,-0.439613811,"CROZ",2013,"CROZ",-77.453054,169.230148
"984",48434,"0910",1,0.168650059,-0.213851177,"CROZ",2009,"CROZ",-77.454889,169.232056
"985",48443,"1213",1,0.22348237,-0.433291235,"CROZ",2012,"CROZ",-77.454556,169.235937
"986",48445,"1314",1,0.142039024,0.560386189,"CROZ",2013,"CROZ",-77.453465,169.227709
"987",48469,"0910",1,-0.129066594,-0.107001134,"CROZ",2009,"CROZ",-77.453017,169.2293
"988",48474,"1314",1,0.08194171,0.618743305,"CROZ",2013,"CROZ",-77.45225,169.231147
"989",48504,"1314",1,-0.022233299,-0.439613811,"CROZ",2013,"CROZ",-77.451904,169.230133
"990",48507,"0809",1,0.359900676,0.872629664,"CROZ",2008,"CROZ",-77.45261,169.232283
"991",48516,"0910",1,0.168650059,0.786148823,"CROZ",2009,"CROZ",-77.452776,169.229788
"992",48520,"0809",1,-0.127370336,-0.127370336,"CROZ",2008,"CROZ",-77.451366,169.22857
"993",48534,"1011",1,0.137451014,0.646724511,"CROZ",2010,"CROZ",-77.454928,169.23832
"994",48537,"1314",1,-0.108374101,0.560386189,"CROZ",2013,"CROZ",-77.453687,169.236398
"995",48541,"1112",1,-0.187970396,-0.323561202,"CROZ",2011,"CROZ",-77.451887,169.232717
"996",48542,"0910",1,0.20426674,0.892998866,"CROZ",2009,"CROZ",-77.452945,169.23154
"997",48582,"1112",1,0.048964348,0.825970436,"CROZ",2011,"CROZ",-77.452108,169.231952
"998",48611,"1314",1,0.144018636,0.560386189,"CROZ",2013,"CROZ",-77.452101,169.230475
"999",48613,"1213",1,0.362965436,0.566708765,"CROZ",2012,"CROZ",-77.453267,169.229179
"1000",48635,"1112",1,0.219058021,0.676438798,"CROZ",2011,"CROZ",-77.453408,169.231099
"1001",48643,"1314",1,0.286875779,0.560386189,"CROZ",2013,"CROZ",-77.452748,169.23118
"1002",48667,"1213",1,0.407957377,0.566708765,"CROZ",2012,"CROZ",-77.450873,169.224017
"1003",48674,"1213",1,-0.056333522,-0.433291235,"CROZ",2012,"CROZ",-77.452565,169.234694
"1004",48678,"1213",1,0.790808147,0.790808147,"CROZ",2012,"CROZ",-77.452289,169.22953
"1005",48698,"1213",1,0.22348237,0.566708765,"CROZ",2012,"CROZ",-77.453133,169.232001
"1006",48700,"0809",1,-0.200859978,-0.248891644,"CROZ",2008,"CROZ",-77.452911,169.230169
"1007",48707,"1011",1,0.18207388,0.806051087,"CROZ",2010,"CROZ",-77.452463,169.234338
"1008",48716,"1011",1,0.104712826,0.806051087,"CROZ",2010,"CROZ",-77.45275,169.232298
"1009",48718,"0910",1,0.382814265,0.892998866,"CROZ",2009,"CROZ",-77.452967,169.234921
"1010",48726,"0809",1,-0.140099324,-0.127370336,"CROZ",2008,"CROZ",-77.452594,169.232326
"1011",48728,"1011",1,0.023940297,0.589811011,"CROZ",2010,"CROZ",-77.452426,169.230878
"1012",48741,"0809",1,0.359900676,0.872629664,"CROZ",2008,"CROZ",-77.452642,169.231532
"1013",48748,"1314",1,0.031769294,0.560386189,"CROZ",2013,"CROZ",-77.45233,169.229814
"1014",48749,"0910",1,0.20426674,0.892998866,"CROZ",2009,"CROZ",-77.453117,169.227465
"1015",48772,"1112",1,0.175006797,0.825970436,"CROZ",2011,"CROZ",-77.452605,169.234372
"1016",48779,"1112",1,0.354837091,0.621510769,"CROZ",2011,"CROZ",-77.452197,169.232648
"1017",48782,"1314",1,0.40633813,0.560386189,"CROZ",2013,"CROZ",-77.452249,169.232738
"1018",48783,"1314",1,0.271611487,0.560386189,"CROZ",2013,"CROZ",-77.451857,169.230596
"1019",48792,"1112",1,-0.254514551,-0.323561202,"CROZ",2011,"CROZ",-77.449899,169.228326
"1020",48793,"0809",1,0.872629664,0.872629664,"CROZ",2008,"CROZ",-77.452278,169.22673
"1021",48803,"1011",1,0.190559873,0.806051087,"CROZ",2010,"CROZ",-77.453953,169.225427
"1022",48809,"1112",1,0.343454391,0.621510769,"CROZ",2011,"CROZ",-77.452333,169.231698
"1023",48828,"0809",1,-0.140099324,-0.127370336,"CROZ",2008,"CROZ",-77.452358,169.23335
"1024",48831,"1213",1,0.065970375,0.566708765,"CROZ",2012,"CROZ",-77.450995,169.228263
"1025",48838,"1314",1,0.360159794,0.560386189,"CROZ",2013,"CROZ",-77.452091,169.231697
"1026",48866,"1011",1,-0.114587849,-0.158024171,"CROZ",2010,"CROZ",-77.451895,169.224852
"1027",48870,"1314",1,-0.163505451,-0.179645137,"CROZ",2013,"CROZ",-77.452741,169.228873
"1028",48877,"1213",1,0.322811206,0.676438798,"CROZ",2012,"CROZ",-77.451894,169.230463
"1029",48878,"1314",1,-0.019272288,-0.387606265,"CROZ",2013,"CROZ",-77.452277,169.229531
"1030",48881,"1314",1,-0.045503917,0.667937958,"CROZ",2013,"CROZ",-77.453073,169.232158
"1031",48882,"1314",1,-0.037635327,0.667937958,"CROZ",2013,"CROZ",-77.453591,169.227896
"1032",48883,"1213",1,-0.132023208,-0.174029564,"CROZ",2012,"CROZ",-77.453751,169.235172
"1033",48886,"1112",1,0.128478381,0.857677069,"CROZ",2011,"CROZ",-77.461614,169.287863
"1034",48900,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452517,169.228763
"1035",48919,"1011",1,-0.114587849,-0.158024171,"CROZ",2010,"CROZ",-77.452203,169.228707
"1036",48930,"1213",1,0.28998276,0.676438798,"CROZ",2012,"CROZ",-77.454465,169.235237
"1037",48931,"1314",1,0.14304838,0.667937958,"CROZ",2013,"CROZ",-77.453098,169.229867
"1038",48942,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452718,169.229843
"1039",48945,"1011",1,0.171827507,0.701221895,"CROZ",2010,"CROZ",-77.452855,169.230572
"1040",48960,"1314",1,0.079291718,-0.387606265,"CROZ",2013,"CROZ",-77.452757,169.229801
"1041",48966,"1011",1,0.378564479,0.841975829,"CROZ",2010,"CROZ",-77.453883,169.224663
"1042",48969,"1314",1,0.018533758,-0.332062042,"CROZ",2013,"CROZ",-77.454927,169.242169
"1043",48970,"1314",1,0.221742884,0.667937958,"CROZ",2013,"CROZ",-77.45311,169.227869
"1044",48973,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452528,169.227872
"1045",48978,"1213",1,0.200822102,0.621510769,"CROZ",2012,"CROZ",-77.452399,169.227645
"1046",48979,"1314",1,0.021742884,0.667937958,"CROZ",2013,"CROZ",-77.45439,169.226824
"1047",48980,"1314",1,-0.221427954,-0.387606265,"CROZ",2013,"CROZ",-77.454476,169.235052
"1048",48999,"0910",1,-0.08484687,-0.08484687,"CROZ",2009,"CROZ",-77.455602,169.243432
"1049",49001,"1314",1,0.170847908,0.612393735,"CROZ",2013,"CROZ",-77.455863,169.237061
"1050",49012,"1213",1,0.172671315,0.621510769,"CROZ",2012,"CROZ",-77.453053,169.232339
"1051",49021,"1314",1,0.23753936,0.612393735,"CROZ",2013,"CROZ",-77.451169,169.229004
"1052",49030,"1213",1,-0.132023208,-0.174029564,"CROZ",2012,"CROZ",-77.452867,169.236386
"1053",49040,"1213",1,0.000822102,-0.378489231,"CROZ",2012,"CROZ",-77.453477,169.228515
"1054",49068,"1213",1,0.072811206,0.676438798,"CROZ",2012,"CROZ",-77.452261,169.223868
"1055",49099,"1213",1,0.125363899,-0.323561202,"CROZ",2012,"CROZ",-77.453617,169.227471
"1056",49108,"1011",1,-0.121435521,-0.158024171,"CROZ",2010,"CROZ",-77.455695,169.223785
"1057",49113,"1213",1,-0.188192292,-0.323561202,"CROZ",2012,"CROZ",-77.453031,169.231453
"1058",49141,"0910",1,-0.08484687,-0.08484687,"CROZ",2009,"CROZ",-77.452747,169.231081
"1059",49163,"1213",1,0.200822102,0.621510769,"CROZ",2012,"CROZ",-77.453278,169.229902
"1060",49173,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.453081,169.230112
"1061",49184,"1314",1,-0.045535045,0.612393735,"CROZ",2013,"CROZ",-77.453322,169.228709
"1062",49186,"1213",1,0.322811206,0.676438798,"CROZ",2012,"CROZ",-77.453331,169.22967
"1063",49188,"1213",1,0.729949961,0.621510769,"CROZ",2012,"CROZ",-77.459574,169.230198
"1064",49192,"0910",1,0.407130313,0.91515313,"CROZ",2009,"CROZ",-77.453705,169.229177
"1065",49220,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452617,169.235278
"1066",49224,"1011",1,-0.114587849,-0.158024171,"CROZ",2010,"CROZ",-77.454943,169.223372
"1067",49227,"1112",1,-0.121521619,-0.142322931,"CROZ",2011,"CROZ",-77.455535,169.242136
"1068",49229,"1213",1,0.194366465,0.825970436,"CROZ",2012,"CROZ",-77.452275,169.224427
"1069",49234,"1314",1,-0.019272288,-0.387606265,"CROZ",2013,"CROZ",-77.453057,169.230222
"1070",49242,"1112",1,-0.172169252,-0.273636715,"CROZ",2011,"CROZ",-77.453611,169.228551
"1071",49250,"1314",1,0.067351275,-0.332062042,"CROZ",2013,"CROZ",-77.45482,169.241896
"1072",49262,"1112",1,0.284169557,0.726363285,"CROZ",2011,"CROZ",-77.451781,169.232488
"1073",49268,"1213",1,-0.161929536,-0.323561202,"CROZ",2012,"CROZ",-77.452146,169.22719
"1074",49279,"1213",1,0.211807708,0.676438798,"CROZ",2012,"CROZ",-77.453025,169.235972
"1075",49294,"1112",1,0.297832914,0.675849136,"CROZ",2011,"CROZ",-77.45392,169.235548
"1076",49296,"1213",1,0.106182708,0.825970436,"CROZ",2012,"CROZ",-77.454919,169.223861
"1077",49323,"1213",1,0.067976792,0.825970436,"CROZ",2012,"CROZ",-77.453164,169.230648
"1078",49330,"1314",1,0.210107539,0.667937958,"CROZ",2013,"CROZ",-77.456223,169.225861
"1079",49334,"1213",1,0.341823753,0.825970436,"CROZ",2012,"CROZ",-77.452532,169.228214
"1080",49336,"1314",1,0.23753936,0.612393735,"CROZ",2013,"CROZ",-77.45365,169.22929
"1081",49339,"1213",1,0.238070464,0.676438798,"CROZ",2012,"CROZ",-77.453763,169.228945
"1082",49347,"1213",1,0.110194116,0.825970436,"CROZ",2012,"CROZ",-77.453306,169.229535
"1083",49348,"1011",1,-0.121435521,-0.158024171,"CROZ",2010,"CROZ",-77.45317,169.235677
"1084",49365,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.454732,169.2318
"1085",49383,"1011",1,0.841975829,0.841975829,"CROZ",2010,"CROZ",-77.457695,169.257107
"1086",49386,"1213",1,0.211807708,0.676438798,"CROZ",2012,"CROZ",-77.452777,169.230576
"1087",49389,"1314",1,-0.045503917,-0.332062042,"CROZ",2013,"CROZ",-77.452687,169.229635
"1088",49405,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452497,169.227702
"1089",49415,"1314",1,0.102750707,0.612393735,"CROZ",2013,"CROZ",-77.452814,169.234611
"1090",49420,"1314",1,-0.045503917,-0.332062042,"CROZ",2013,"CROZ",-77.452976,169.231434
"1091",49438,"1213",1,-0.025577676,0.621510769,"CROZ",2012,"CROZ",-77.451755,169.228533
"1092",49452,"1112",1,0.095649935,-0.273636715,"CROZ",2011,"CROZ",-77.453696,169.23689
"1093",49455,"1314",1,-0.063915959,-0.387606265,"CROZ",2013,"CROZ",-77.454666,169.236635
"1094",49456,"1213",1,0.272239345,0.621510769,"CROZ",2012,"CROZ",-77.464011,169.28933
