Rowid_,SUBCOL,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,m16-22,22,27,108.000000000000000,6.483966827392578,7.885360717773438,1.401393890380859,7.064044175324617,0.359301458004100,190.729192733764650
,m12,23,41,164.000000000000000,4.496140956878662,6.965694427490234,2.469553470611572,5.885532146546899,0.690794392541753,241.306818008422850
,c51,24,18,72.000000000000000,8.750000953674316,10.048125267028809,1.298124313354492,9.315875689188639,0.412978457621090,167.685762405395510
,c38,25,13,52.000000000000000,13.127558708190918,15.287354469299316,2.159795761108398,14.241936757014347,0.545673368313355,185.145177841186520
,c24,26,28,112.000000000000000,11.587224006652832,16.526159286499023,4.938935279846191,14.042664596012660,1.057442227587557,393.194608688354490
,c37,27,13,52.000000000000000,14.132522583007813,14.663894653320313,0.531372070312500,14.251986503601074,0.130323744227375,185.275824546813960
,p55,28,8,32.000000000000000,13.853529930114746,14.266621589660645,0.413091659545898,14.045940876007080,0.133134378489272,112.367527008056640
,m33-34-35,29,229,916.000000000000000,10.770130157470703,14.269368171691895,3.499238014221191,12.759447834897770,0.945476771651366,2921.913554191589400
,m6a,30,17,68.000000000000000,8.598865509033203,11.050945281982422,2.452079772949219,9.669005954966826,0.668129441869427,164.373101234436040
,m5,31,38,152.000000000000000,3.187510728836060,7.172585964202881,3.985075235366821,5.338742726727536,1.264121272990614,202.872223615646360
,m4,32,21,84.000000000000000,2.839487552642822,18.000118255615234,15.160630702972412,6.484400919505528,4.576155355484939,136.172419309616090
,m1a,33,13,52.000000000000000,9.822113037109375,13.586119651794434,3.764006614685059,12.193327757028433,1.146663981610341,158.513260841369630
,m14,34,6,24.000000000000000,8.421949386596680,8.863179206848145,0.441229820251465,8.584140459696451,0.151853702690288,51.504842758178711
,m14a,35,25,100.000000000000000,8.662337303161621,10.241007804870605,1.578670501708984,9.206419639587402,0.439296117305612,230.160490989685060
,m38,36,46,184.000000000000000,8.766289710998535,13.463316917419434,4.697027206420898,10.261546321537184,1.054514186671107,472.031130790710450
,m36,37,13,52.000000000000000,11.140215873718262,14.144104957580566,3.003889083862305,12.783608950101412,0.952499232949916,166.186916351318360
,mis,38,34,136.000000000000000,1.775027871131897,9.549363136291504,7.774335265159607,7.124517037588007,1.584010214239213,242.233579277992250
,p63,39,29,116.000000000000000,14.543424606323242,21.792543411254883,7.249118804931641,16.889511634563579,1.292066037726185,489.795837402343750
,p42,40,36,144.000000000000000,14.885620117187500,15.714303016662598,0.828682899475098,15.431502209769356,0.223092271383496,555.534079551696780
,p44,41,53,212.000000000000000,14.313074111938477,15.486248016357422,1.173173904418945,14.971863584698371,0.319213327082927,793.508769989013670
,p22,42,9,36.000000000000000,15.565296173095703,17.097179412841797,1.531883239746094,16.462678803337944,0.517216308410942,148.164109230041500
,p24,43,38,152.000000000000000,15.547404289245605,17.809122085571289,2.261717796325684,16.600042368236341,0.575558423506997,630.801609992980960
,p33,44,18,72.000000000000000,14.438682556152344,15.817369461059570,1.378686904907227,15.052076922522652,0.381266790365023,270.937384605407710
,p39,45,12,48.000000000000000,15.474096298217773,16.683952331542969,1.209856033325195,16.023742119471233,0.393051397916573,192.284905433654790
,p21,46,24,96.000000000000000,13.867232322692871,15.791077613830566,1.923845291137695,14.574948549270630,0.492501173524701,349.798765182495120
,qr132,47,15,60.000000000000000,11.491147994995117,12.430687904357910,0.939539909362793,12.123681449890137,0.273963095148615,181.855221748352050
,qr20,48,40,160.000000000000000,13.671363830566406,14.766144752502441,1.094780921936035,14.249669432640076,0.270640349582570,569.986777305603030
