"","X.1","X","Bandnumb","Orig_col","Br_col","Season","Breeder","Result","Success","Area","Type","Sex","Cohort","Age","Br_exp","Device","Notes","Hatching.date","fitval","diff_success","BQI","BQI_A","season_yr","season","lat","lon"
"128",6644,7021,46335,"CROZ","CROZ",2014,1,"CR8?",1,"M","KA","M",2002,12,3,"","",NA,0.581168928235869,0.418831071764131,-0.114581577875878,-0.0612403129118774,2014,"1415",-77.453049,169.230373
"129",6645,7022,46335,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","M",2002,13,4,"","",NA,0.46732991397334,-0.46732991397334,-0.0612403129118773,-0.0981575493720103,2015,"1516",-77.453077,169.230351
"130",6706,7090,46404,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","M",2002,12,4,"","",NA,0.581168928235869,0.418831071764131,-0.279668064412409,-0.209818150794755,2014,"1415",-77.452637,169.233473
"131",6707,7091,46404,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2002,13,5,"","",NA,0.46732991397334,0.53267008602666,-0.209818150794755,-0.142319220174626,2015,"1516",-77.45266,169.233466
"132",6708,7092,46404,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","M",2002,14,6,"","",NA,0.575048067859124,-0.575048067859124,-0.142319220174626,-0.178379957481668,2016,"1617",-77.45264,169.233466
"133",6725,7110,46408,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","M",2002,12,4,"","",NA,0.581168928235869,-0.581168928235869,-0.124825284559214,-0.170459648926879,2014,"1415",-77.452793,169.234553
"134",6727,7112,46408,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","M",2002,14,5,"","",NA,0.575048067859124,-0.575048067859124,-0.197447854840194,-0.228914539258438,2016,"1617",-77.452788,169.234439
"135",6728,7113,46408,"CROZ","CROZ",2017,1,"CR2",1,"M","KA","M",2002,15,6,"","",NA,0.703286339345998,0.296713660654002,-0.228914539258438,-0.188481600803635,2017,"1718",-77.4528,169.234272
"136",6751,7141,46435,"CROZ","CROZ",2015,1,"CR8",1,"L","KA","M",2002,13,3,"","",NA,0.46732991397334,0.53267008602666,-0.131349371556942,-0.0649474257985822,2015,"1516",-77.454431,169.236234
"137",6752,7142,46435,"CROZ","CROZ",2016,1,"FAIL",0,"L","KA","M",2002,14,4,"","",NA,0.575048067859124,-0.575048067859124,-0.0649474257985821,-0.11132021144045,2016,"1617",-77.454419,169.236278
"138",6819,7216,46478,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","M",2002,12,2,"","",NA,0.581168928235869,0.418831071764131,-0.0899982553006457,-0.0334616634045595,2014,"1415",-77.452787,169.234207
"139",6820,7217,46478,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2002,13,3,"","",NA,0.46732991397334,0.53267008602666,-0.0334616634045594,0.0231515115385625,2015,"1516",-77.452828,169.234515
"140",6822,7219,46478,"CROZ","CROZ",2017,1,"CR1",1,"M","KA","M",2002,15,4,"","",NA,0.703286339345998,0.296713660654002,-0.0312302684066817,-0.00390160765162476,2017,"1718",-77.452823,169.234506
"141",6880,7283,46514,"CROZ","CROZ",2014,1,"CR2?",1,"M","KA","M",2002,12,7,"","",NA,0.581168928235869,0.418831071764131,0.212177556444228,0.23513905814644,2014,"1415",-77.452637,169.233956
"142",6881,7284,46514,"CROZ","CROZ",2015,1,"CR8",1,"M","KA","M",2002,13,8,"","",NA,0.46732991397334,0.53267008602666,0.23513905814644,0.264892160934462,2015,"1516",-77.452649,169.23454
"143",6882,7285,46514,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","M",2002,14,9,"","",NA,0.575048067859124,-0.575048067859124,0.264892160934462,0.188533958316863,2016,"1617",-77.452644,169.233915
"144",6916,7322,46536,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","U",2002,13,5,"","",NA,0.46732991397334,0.53267008602666,-0.185929151651647,-0.114069227883816,2015,"1516",-77.452924,169.235772
"145",6937,7345,46555,"CROZ","CROZ",2015,1,"CR2?",1,"M","KA","F",2002,13,6,"","",NA,0.46732991397334,0.53267008602666,0.23513905814644,0.264892160934462,2015,"1516",-77.452679,169.233158
"146",6938,7346,46555,"CROZ","CROZ",2016,1,"CR2?",1,"M","KA","F",2002,14,7,"","",NA,0.575048067859124,0.424951932140876,0.264892160934462,0.279443049225954,2016,"1617",-77.452673,169.233269
"147",6939,7347,46555,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","F",2002,15,8,"","",NA,0.703286339345998,0.296713660654002,0.279443049225954,0.280882266844958,2017,"1718",-77.452691,169.233154
"148",6991,7407,46599,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","U",2002,13,5,"","",NA,0.46732991397334,0.53267008602666,0.0223800607301727,0.0734090632598214,2015,"1516",-77.452775,169.234605
"149",6992,7408,46599,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","U",2002,14,6,"","",NA,0.575048067859124,-0.575048067859124,0.0734090632598214,0.0144584149762809,2016,"1617",-77.452789,169.234495
"150",6993,7409,46599,"CROZ","CROZ",2017,1,"CR1?",1,"M","KA","U",2002,15,7,"","",NA,0.703286339345998,0.296713660654002,0.0144584149762809,0.0379796854494243,2017,"1718",-77.452771,169.234563
"151",7042,7461,46639,"CROZ","CROZ",2014,1,"CR1?",1,"N","KA","U",2002,12,3,"","",NA,0.581168928235869,0.418831071764131,0.00210585084049383,0.0715600543277668,2014,"1415",-77.451189,169.223202
"152",7043,7462,46639,"CROZ","CROZ",2015,1,"CR8",1,"N","KA","U",2002,13,4,"","",NA,0.46732991397334,0.53267008602666,0.0715600543277667,0.137432915999037,2015,"1516",-77.451176,169.223224
"153",7054,7473,46640,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","F",2002,12,6,"","",NA,0.581168928235869,-0.581168928235869,0.270930637800639,0.185720681196988,2014,"1415",-77.453284,169.228623
"154",7055,7474,46640,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","F",2002,13,7,"","",NA,0.46732991397334,-0.46732991397334,0.185720681196988,0.126352445272413,2015,"1516",-77.453292,169.228593
"155",7056,7475,46640,"CROZ","CROZ",2016,1,"CR8",1,"M","KA","F",2002,14,8,"","",NA,0.575048067859124,0.424951932140876,0.126352445272413,0.151235735844785,2016,"1617",-77.453239,169.228703
"156",7066,7486,46641,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","M",2002,12,3,"","",NA,0.581168928235869,-0.581168928235869,0.0299042078261489,-0.031203105780053,2014,"1415",-77.453548,169.228641
"157",7068,7488,46641,"CROZ","CROZ",2017,1,"FAIL",0,"M","KA","M",2002,15,4,"","",NA,0.703286339345998,-0.703286339345998,-0.0708509974339881,-0.123553942593322,2017,"1718",-77.453572,169.22862
"158",7074,7495,46645,"CROZ","CROZ",2014,1,"FAIL",0,"E","KA","M",2002,12,1,"","",NA,0.535601238582628,-0.535601238582628,-0.0767919093882873,-0.153260130920677,2014,"1415",-77.454929,169.239859
"159",7075,7496,46645,"CROZ","CROZ",2015,1,"FAIL",0,"E","KA","M",2002,13,2,"","",NA,0.46732991397334,-0.46732991397334,-0.153260130920677,-0.198127242785344,2015,"1516",-77.454958,169.240148
"160",7076,7497,46645,"CROZ","CROZ",2016,1,"CR8",1,"E","KA","M",2002,14,3,"","",NA,0.575048067859124,0.424951932140876,-0.198127242785343,-0.120242345919566,2016,"1617",-77.454908,169.239958
"161",7120,7545,46678,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","F",2002,12,5,"","",NA,0.581168928235869,-0.581168928235869,-0.0378224435557716,-0.0981942751868936,2014,"1415",-77.452826,169.232427
"162",7122,7547,46678,"CROZ","CROZ",2016,1,"CR8?",1,"M","KA","F",2002,14,6,"","",NA,0.575048067859124,0.424951932140876,-0.135107839065538,-0.0841933144104096,2016,"1617",-77.452895,169.232228
"163",7123,7548,46678,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","F",2002,15,7,"","",NA,0.703286339345998,0.296713660654002,-0.0841933144104096,-0.0524510664883753,2017,"1718",-77.452917,169.232261
"164",7134,7560,46680,"CROZ","CROZ",2015,1,"CR2?",1,"M","KA","M",2002,13,4,"","",NA,0.46732991397334,0.53267008602666,-0.0358102421295957,0.0158697877027911,2015,"1516",-77.452935,169.231657
"165",7135,7561,46680,"CROZ","CROZ",2016,1,"CR2?",1,"M","KA","M",2002,14,5,"","",NA,0.575048067859124,0.424951932140876,0.0158697877027912,0.0499599664059649,2016,"1617",-77.452921,169.231585
"166",7203,7638,46746,"CROZ","CROZ",2015,1,"CR8?",1,"P","KA","M",2002,13,6,"","",NA,0.46732991397334,0.53267008602666,-0.194069592733696,-0.128002349210028,2015,"1516",-77.455345,169.228037
"167",7204,7639,46746,"CROZ","CROZ",2016,1,"FAIL?",0,"P","KA","U",2002,14,7,"","",NA,0.575048067859124,-0.575048067859124,-0.128002349210028,-0.165256159097452,2016,"1617",-77.455327,169.228039
"168",7205,7640,46746,"CROZ","CROZ",2017,1,"CR1?",1,"P","KA","U",2002,15,8,"","",NA,0.703286339345998,0.296713660654002,-0.165256159097452,-0.129720019116571,2017,"1718",-77.455367,169.228012
"169",7252,7692,46777,"CROZ","CROZ",2014,1,"CR1",1,"M","KA","M",2002,12,7,"","",NA,0.581168928235869,0.418831071764131,0.270930637800639,0.285720681196988,2014,"1415",-77.452271,169.229809
"170",7253,7693,46777,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2002,13,8,"","",NA,0.46732991397334,0.53267008602666,0.285720681196988,0.308170627090595,2015,"1516",-77.452301,169.229926
"171",7254,7694,46777,"CROZ","CROZ",2016,1,"FAIL?",0,"M","KA","M",2002,14,9,"","",NA,0.575048067859124,-0.575048067859124,0.308170627090595,0.234569069178118,2016,"1617",-77.452305,169.229948
"172",7255,7695,46777,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","M",2002,15,10,"","",NA,0.703286339345998,0.296713660654002,0.234569069178118,0.239349422368571,2017,"1718",-77.452307,169.229707
"173",7304,7749,46813,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","F",2002,12,4,"","",NA,0.581168928235869,-0.581168928235869,-0.373280777677899,-0.394069592733696,2014,"1415",-77.452506,169.234767
"174",7305,7750,46813,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","F",2002,13,5,"","",NA,0.46732991397334,0.53267008602666,-0.394069592733696,-0.30982053102821,2015,"1516",-77.452545,169.235091
"175",7306,7751,46813,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2002,14,6,"","",NA,0.575048067859124,-0.575048067859124,-0.309820531028209,-0.331922825764119,2016,"1617",-77.452524,169.235055
"176",7328,7775,46821,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","F",2002,12,6,"","",NA,0.581168928235869,0.418831071764131,-0.30254462720497,-0.222391771763958,2014,"1415",-77.453109,169.235047
"177",7330,7777,46821,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2002,14,7,"","",NA,0.575048067859124,-0.575048067859124,-0.246885585984897,-0.276718538882554,2016,"1617",-77.453166,169.234997
"178",7367,7816,46856,"CROZ","CROZ",2014,1,"FAIL",0,"L","KA","M",2002,12,2,"","",NA,0.581168928235869,-0.581168928235869,-0.20108193395687,-0.243313822210092,2014,"1415",-77.453749,169.236741
"179",7368,7817,46856,"CROZ","CROZ",2015,1,"FAIL",0,"L","KA","M",2002,13,3,"","",NA,0.46732991397334,-0.46732991397334,-0.243313822210092,-0.265715431386417,2015,"1516",-77.453755,169.236856
"180",7369,7818,46856,"CROZ","CROZ",2016,1,"CR1",1,"L","KA","M",2002,14,4,"","",NA,0.575048067859124,0.424951932140876,-0.265715431386417,-0.202927489247572,2016,"1617",-77.453771,169.236609
"181",7444,7898,46907,"CROZ","CROZ",2017,1,"CR1",1,"M","KA","F",2002,15,4,"","",NA,0.703286339345998,0.296713660654002,-0.104589497760788,-0.0759249864454458,2017,"1718",-77.452925,169.235971
"182",7666,8138,47062,"CROZ","CROZ",2014,1,"CR2?",1,"L","KA","M",2002,12,5,"","",NA,0.581168928235869,0.418831071764131,0.071163666766545,0.105930407266304,2014,"1415",-77.45446,169.238209
"183",7667,8139,47062,"CROZ","CROZ",2015,1,"CR2?",1,"L","KA","M",2002,13,6,"","",NA,0.46732991397334,0.53267008602666,0.105930407266304,0.144724923517245,2015,"1516",-77.454624,169.238019
"184",7668,8140,47062,"CROZ","CROZ",2016,1,"CR1",1,"L","KA","M",2002,14,7,"","",NA,0.575048067859124,0.424951932140876,0.144724923517245,0.168077174235881,2016,"1617",-77.454559,169.23807
"185",7719,8196,47092,"CROZ","CROZ",2014,1,"CR2?",1,"M","KA","M",2002,12,6,"","",NA,0.581168928235869,0.418831071764131,0.0487084155784168,0.0857206811969882,2014,"1415",-77.452389,169.234242
"186",7720,8197,47092,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","M",2002,13,7,"","",NA,0.46732991397334,-0.46732991397334,0.0857206811969882,0.035443354363322,2015,"1516",-77.45236,169.23425
"187",7721,8198,47092,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","M",2002,14,8,"","",NA,0.575048067859124,-0.575048067859124,0.035443354363322,-0.0154309308218818,2016,"1617",-77.452404,169.234344
"188",7737,8215,47096,"CROZ","CROZ",2014,1,"CR1",1,"M","KA","U",2002,12,2,"","",NA,0.581168928235869,0.418831071764131,-0.202515397804614,-0.124847089108521,2014,"1415",-77.452014,169.231082
"189",7781,8261,47226,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","M",2003,11,7,"","",NA,0.564307668481163,-0.564307668481163,0.271353985552207,0.17850269065961,2014,"1415",-77.453341,169.229399
"190",7782,8262,47226,"CROZ","CROZ",2015,1,"FAIL?",0,"M","KA","M",2003,12,8,"","",NA,0.466984373644309,-0.466984373644309,0.17850269065961,0.113953984229218,2015,"1516",-77.453319,169.229303
"191",7783,8263,47226,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","M",2003,13,9,"","",NA,0.59248278802621,-0.59248278802621,0.113953984229218,0.0497324594787246,2016,"1617",-77.453348,169.229299
"192",7784,8264,47226,"CROZ","CROZ",2017,1,"FAIL",0,"M","KA","M",2003,14,10,"","",NA,0.733711135863787,-0.733711135863787,0.0497324594787246,-0.015554506799818,2017,"1718",-77.453342,169.229258
"193",7868,8352,47367,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","F",2003,11,4,"","",NA,0.564307668481163,0.435692331518837,-0.0935656369706151,-0.0347591960273426,2014,"1415",-77.452666,169.231696
"194",7871,8355,47367,"CROZ","CROZ",2017,1,"CR1",1,"M","KA","F",2003,14,5,"","",NA,0.733711135863787,0.266288864136213,-0.124754538719691,-0.0921675884816991,2017,"1718",-77.4526,169.231892
"195",7963,8452,47515,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2003,12,5,"","",NA,0.466984373644309,0.533015626355691,0.102082544294446,0.14517585250057,2015,"1516",-77.453192,169.234575
"196",7964,8453,47515,"CROZ","CROZ",2016,1,"CR1?",1,"M","KA","M",2003,13,6,"","",NA,0.59248278802621,0.40751721197379,0.14517585250057,0.169025066998136,2016,"1617",-77.453186,169.234647
"197",7965,8454,47515,"CROZ","CROZ",2017,1,"CR1?",1,"M","KA","M",2003,14,7,"","",NA,0.733711135863787,0.266288864136213,0.169025066998136,0.177130383426309,2017,"1718",-77.453213,169.234569
"198",8004,8496,47594,"CROZ","CROZ",2014,1,"CR2?",1,"M","KA","M",2003,11,8,"","",NA,0.564307668481163,0.435692331518837,0.37446466143824,0.38126773589164,2014,"1415",-77.453084,169.234516
"199",8005,8497,47594,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","M",2003,12,9,"","",NA,0.466984373644309,-0.466984373644309,0.38126773589164,0.296442524938045,2015,"1516",-77.45309,169.23447
"200",8006,8498,47594,"CROZ","CROZ",2016,1,"CR8?",1,"M","KA","M",2003,13,10,"","",NA,0.59248278802621,0.40751721197379,0.296442524938045,0.306540223759476,2016,"1617",-77.453091,169.23444
"201",8040,8533,47679,"CROZ","CROZ",2014,1,"CR2?",1,"L","KA","F",2003,11,5,"","",NA,0.564307668481163,0.435692331518837,0.281434363029385,0.298574137305991,2014,"1415",-77.454792,169.236665
"202",8042,8535,47679,"CROZ","CROZ",2016,1,"FAIL",0,"L","KA","F",2003,13,6,"","",NA,0.59248278802621,-0.59248278802621,0.222018286210961,0.147972734007582,2016,"1617",-77.454788,169.236757
"203",8078,8577,47764,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","M",2003,11,5,"","",NA,0.564307668481163,0.435692331518837,0.357786431604503,0.367524669093795,2014,"1415",-77.453751,169.229282
"204",8079,8578,47764,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","M",2003,12,6,"","",NA,0.466984373644309,-0.466984373644309,0.367524669093795,0.274801442122894,2015,"1516",-77.453732,169.229228
"205",8081,8580,47764,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","M",2003,14,7,"","",NA,0.733711135863787,0.266288864136213,0.188073019107984,0.195183550474187,2017,"1718",-77.453723,169.229094
"206",8140,8642,47867,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2003,12,6,"","",NA,0.466984373644309,0.533015626355691,-0.00902856681666512,0.0451758525005705,2015,"1516",-77.452204,169.228126
"207",8141,8643,47867,"CROZ","CROZ",2016,1,"CR2?",1,"M","KA","M",2003,13,7,"","",NA,0.59248278802621,0.40751721197379,0.0451758525005705,0.078115976089045,2016,"1617",-77.452189,169.228195
"208",8142,8644,47867,"CROZ","CROZ",2017,1,"FAIL",0,"M","KA","M",2003,14,8,"","",NA,0.733711135863787,-0.733711135863787,0.078115976089045,0.0104637167596423,2017,"1718",-77.452197,169.228194
"209",8182,8687,47953,"CROZ","CROZ",2014,1,"CR1?",1,"N","KA","M",2003,11,3,"","",NA,0.564307668481163,0.435692331518837,0.0869900172291493,0.125734718816892,2014,"1415",-77.452367,169.227348
"210",8183,8688,47953,"CROZ","CROZ",2015,1,"CR1?",1,"N","KA","M",2003,12,4,"","",NA,0.466984373644309,0.533015626355691,0.125734718816892,0.166462809570772,2015,"1516",-77.452367,169.227416
"211",8184,8689,47953,"CROZ","CROZ",2016,1,"CR1",1,"N","KA","M",2003,13,5,"","",NA,0.59248278802621,0.40751721197379,0.166462809570772,0.188376846152865,2016,"1617",-77.452352,169.227214
"212",8333,8847,48221,"CROZ","CROZ",2015,1,"FAIL?",0,"L","KA","F",2003,12,3,"","",NA,0.466984373644309,-0.466984373644309,-0.247832381030133,-0.269747580291551,2015,"1516",-77.454176,169.240222
"213",8334,8848,48221,"CROZ","CROZ",2016,1,"FAIL",0,"L","KA","F",2003,13,4,"","",NA,0.59248278802621,-0.59248278802621,-0.269747580291551,-0.299087144631065,2016,"1617",-77.454167,169.240346
"214",8335,8849,48221,"CROZ","CROZ",2017,1,"CR2?",1,"L","KA","F",2003,14,5,"","",NA,0.733711135863787,0.266288864136213,-0.299087144631065,-0.251972477233792,2017,"1718",-77.45414,169.240322
"215",8387,8903,48255,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","M",2004,10,4,"","",NA,0.531920841190129,0.468079158809871,-0.000156112462754515,0.0583732964463239,2014,"1415",-77.452519,169.231307
"216",8389,8905,48255,"CROZ","CROZ",2016,0,"NAN",0,"M","KA","M",2004,12,5,"","",NA,0.592147580314481,-0.592147580314481,0.00190098042011257,-0.0575038756533466,2016,"1617",-77.452499,169.231043
"217",8432,8950,48326,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2004,11,4,"","",NA,0.449877547789576,0.550122452210424,-0.0507943274264947,0.0243202700281202,2015,"1516",-77.453246,169.231281
"218",8433,8951,48326,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","M",2004,12,5,"","",NA,0.592147580314481,-0.592147580314481,0.02432027002812,-0.0441761577877243,2016,"1617",-77.453229,169.231253
"219",8434,8952,48326,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","M",2004,13,6,"","",NA,0.747494668510732,0.252505331489268,-0.0441761577877245,-0.0145080088600251,2017,"1718",-77.453229,169.231138
"220",8466,8986,48379,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","M",2004,10,3,"","",NA,0.531920841190129,-0.531920841190129,-0.115211338744718,-0.167300026550394,2014,"1415",-77.453354,169.234993
"221",8480,9000,48391,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","F",2004,10,3,"","",NA,0.531920841190129,0.468079158809871,0.221452520655085,0.256684897534341,2014,"1415",-77.451872,169.230417
"222",8481,9001,48391,"CROZ","CROZ",2015,1,"FAIL?",0,"M","KA","F",2004,11,4,"","",NA,0.449877547789576,-0.449877547789576,0.256684897534341,0.168364591868851,2015,"1516",-77.451867,169.230378
"223",8482,9002,48391,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2004,12,5,"","",NA,0.592147580314481,-0.592147580314481,0.168364591868851,0.0838632394040363,2016,"1617",-77.45188,169.230371
"224",8483,9003,48391,"CROZ","CROZ",2017,1,"FAIL",0,"M","KA","F",2004,13,6,"","",NA,0.747494668510732,-0.747494668510732,0.0838632394040362,0.000727448612559479,2017,"1718",-77.451823,169.230246
"225",8511,9033,48431,"CROZ","CROZ",2014,1,"CR1?",1,"M","KA","M",2004,10,3,"","",NA,0.531920841190129,0.468079158809871,-0.111880812678248,-0.0290293881799452,2014,"1415",-77.453043,169.23001
"226",8512,9034,48431,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2004,11,4,"","",NA,0.449877547789576,0.550122452210424,-0.0290293881799452,0.043364591868851,2015,"1516",-77.453062,169.230209
"227",8513,9035,48431,"CROZ","CROZ",2016,1,"CR2",1,"M","KA","M",2004,12,5,"","",NA,0.592147580314481,0.407852419685519,0.0433645918688509,0.0838632394040363,2016,"1617",-77.45305,169.231064
"228",8514,9036,48431,"CROZ","CROZ",2017,1,"CR1",1,"M","KA","M",2004,13,6,"","",NA,0.747494668510732,0.252505331489268,0.0838632394040362,0.100727448612559,2017,"1718",-77.453068,169.229963
"229",8553,9077,48504,"CROZ","CROZ",2015,1,"CR2?",1,"M","KA","M",2004,11,6,"","",NA,0.449877547789576,0.550122452210424,0.0426923124706285,0.0990734391083837,2015,"1516",-77.45191,169.230042
"230",8554,9078,48504,"CROZ","CROZ",2016,1,"CR2",1,"M","KA","M",2004,12,7,"","",NA,0.592147580314481,0.407852419685519,0.0990734391083836,0.129951337166097,2016,"1617",-77.451876,169.230124
"231",8555,9079,48504,"CROZ","CROZ",2017,1,"CR2?",1,"M","KA","M",2004,13,8,"","",NA,0.747494668510732,0.252505331489268,0.129951337166097,0.141092609377295,2017,"1718",-77.45192,169.23005
"232",8638,9167,48643,"CROZ","CROZ",2017,1,"CR2?",1,"B","KA","F",2004,13,4,"","",NA,0.747494668510732,0.252505331489268,0.0424961243466532,0.0615878704505274,2017,"1718",-77.451729,169.227466
"233",8755,9292,48803,"CROZ","CROZ",2015,1,"CR1?",1,"C","KA","M",2004,11,2,"","",NA,0.449877547789576,0.550122452210424,-0.152453304950634,-0.0646313353055015,2015,"1516",-77.453952,169.225311
"234",8756,9293,48803,"CROZ","CROZ",2016,1,"FAIL",0,"C","KA","M",2004,12,3,"","",NA,0.592147580314481,-0.592147580314481,-0.0646313353055016,-0.12324425141761,2016,"1617",-77.453991,169.225317
"235",8757,9294,48803,"CROZ","CROZ",2017,1,"CR2",1,"C","KA","M",2004,13,4,"","",NA,0.747494668510732,0.252505331489268,-0.12324425141761,-0.0856692931269225,2017,"1718",-77.453998,169.225401
"236",8788,9325,48840,"CROZ","CROZ",2014,1,"FAIL",0,"B","KA","M",2004,10,0,"","",NA,0.315611472962361,-0.315611472962361,-0.202139935734261,-0.221051858605611,2014,"1415",-77.451629,169.231484
"237",8789,9326,48840,"CROZ","CROZ",2015,1,"FAIL",0,"B","KA","M",2004,11,1,"","",NA,0.404658203233902,-0.404658203233902,-0.221051858605611,-0.247281336409653,2015,"1516",-77.45163,169.231696
"238",8790,9327,48840,"CROZ","CROZ",2016,1,"CR1",1,"B","KA","M",2004,12,2,"","",NA,0.592147580314481,0.407852419685519,-0.247281336409653,-0.165389616897756,2016,"1617",-77.45163,169.231517
"239",8791,9328,48840,"CROZ","CROZ",2017,1,"CR1",1,"B","KA","M",2004,13,3,"","",NA,0.747494668510732,0.252505331489268,-0.165389616897756,-0.118956844854754,2017,"1718",-77.451624,169.231491
"240",8808,9347,48877,"CROZ","CROZ",2015,1,"FAIL",0,"M","KA","M",2005,10,2,"","",NA,0.417761007555936,-0.417761007555936,0.0679798896996308,-0.00141166705116439,2015,"1516",-77.4519,169.230008
"241",8809,9348,48877,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","M",2005,11,3,"","",NA,0.575405394932948,-0.575405394932948,-0.00141166705116446,-0.0731608830363873,2016,"1617",-77.451947,169.23045
"242",8818,9357,48878,"CROZ","CROZ",2016,1,"CR1?",1,"M","KA","F",2005,11,3,"","",NA,0.575405394932948,0.424594605067052,-0.144268809908307,-0.0731608830363873,2016,"1617",-77.452299,169.22959
"243",8841,9380,48883,"CROZ","CROZ",2017,1,"CR1?",1,"L","KA","F",2005,12,1,"","",NA,0.710739683182799,0.289260316817201,-0.262067941417681,-0.206935115594193,2017,"1718",-77.454567,169.236106
"244",8870,9410,48930,"CROZ","CROZ",2014,0,"NB",0,"L","KA","M",2005,9,2,"","",NA,0.485199973866079,-0.485199973866079,0.155507379361702,0.0487228204904049,2014,"1415",-77.454437,169.23546
"245",8873,9413,48930,"CROZ","CROZ",2017,1,"CR1?",1,"L","KA","M",2005,12,2,"","",NA,0.747232570073242,0.252767429926758,-0.0876036849433069,-0.0497846721799663,2017,"1718",-77.454488,169.235598
"246",8930,9473,48978,"CROZ","CROZ",2014,1,"FAIL?",0,"N","KA","U",2005,9,3,"","",NA,0.485199973866079,-0.485199973866079,0.205015520455254,0.0899796047350313,2014,"1415",-77.452375,169.227626
"247",8931,9474,48978,"CROZ","CROZ",2015,1,"CR8?",1,"N","KA","U",2005,10,4,"","",NA,0.417761007555936,0.582238992444064,0.0899796047350314,0.16030237440775,2015,"1516",-77.452393,169.2277
"248",8933,9476,48978,"CROZ","CROZ",2017,1,"CR2",1,"N","KA","U",2005,12,5,"","",NA,0.747232570073242,0.252767429926758,0.068338903240163,0.0888309617608958,2017,"1718",-77.452402,169.227626
"249",8962,9505,49012,"CROZ","CROZ",2014,1,"FAIL",0,"M","KA","M",2005,9,3,"","",NA,0.485199973866079,-0.485199973866079,0.0860862595984263,0.00447394053206828,2014,"1415",-77.453063,169.232244
"250",8963,9506,49012,"CROZ","CROZ",2015,1,"CR2?",1,"M","KA","M",2005,10,4,"","",NA,0.417761007555936,0.582238992444064,0.00447394053206836,0.0766945720210677,2015,"1516",-77.453022,169.232308
"251",8964,9507,49012,"CROZ","CROZ",2016,1,"CR2",1,"M","KA","M",2005,11,5,"","",NA,0.575405394932948,0.424594605067052,0.0766945720210678,0.115350131248399,2016,"1617",-77.45304,169.23231
"252",8965,9508,49012,"CROZ","CROZ",2017,1,"CR1?",1,"M","KA","M",2005,12,6,"","",NA,0.747232570073242,0.252767429926758,0.115350131248399,0.129091861116235,2017,"1718",-77.45302,169.232338
"253",9092,9640,49229,"CROZ","CROZ",2015,1,"FAIL",0,"N","KA","U",2005,10,1,"","",NA,0.373577649901072,-0.373577649901072,0.0298263306267155,-0.050854465478842,2015,"1516",-77.45229,169.224388
"254",9093,9641,49229,"CROZ","CROZ",2017,1,"CR1?",1,"N","KA","U",2005,12,2,"","",NA,0.747232570073242,0.252767429926758,-0.050854465478842,-0.000250816244575294,2017,"1718",-77.4523,169.224317
